onset	duration	trial_type	value	sample	emotion_label	binary_label	video_index	Joy	Tenderness	Inspiration	Amusement	Anger	Disgust	Fear	Sadness	Arousal	Valence	Familiarity	Liking
40.793	0.0	Experiment start	7	40793	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.315	0.0	Experiment start	7	41315	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.816	0.0	Experiment start	7	41816	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.316	0.0	Experiment start	7	42316	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.817	0.0	Experiment start	7	42817	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.214	0.0	201	1	53214	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
88.331	0.0	202	2	88331	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
100.214	34.12299999999999	My Neighbor Totoro	18	100214	Joy	positive	23	6.030208333333333	6.227083333333333	6.591666666666667	2.734375	0.48125000000000007	0.15312499999999998	0.21875	0.196875	4.914583333333333	5.891666666666667	6.183333333333334	6.16875
272.459	129.123	Forrest Gump	8	272459	Inspiration	positive	20	4.673958333333333	5.73125	6.504166666666666	5.6656249999999995	1.4510416666666668	0.371875	0.6270833333333333	0.4375	5.29375	6.394791666666666	4.3531249999999995	5.002083333333333
486.599	55.920000000000016	Modern Times	16	486599	Amusement	positive	17	3.171875	2.260416666666667	2.6322916666666667	3.7333333333333334	1.0354166666666667	0.525	0.39375	1.6479166666666667	4.440625	3.835416666666667	2.9020833333333336	3.427083333333333
613.613	63.09299999999996	 The Pursuit of Happiness	27	613613	Tenderness	positive	26	6.030208333333333	6.8031250000000005	6.467708333333333	4.017708333333333	0.9479166666666666	0.31354166666666666	0.25520833333333337	0.8895833333333333	4.951041666666667	5.344791666666667	4.936458333333333	5.563541666666667
832.161	105.79600000000005	The Exorcist	21	832161	Fear	negative	9	0.16770833333333335	0.16770833333333335	0.13125	0.13125	0.13125	6.4750000000000005	6.817708333333334	6.205208333333333	6.51875	0.546875	0.8166666666666667	0.6197916666666667
1029.006	73.16999999999985	City of Life and Death	4	1029006	Anger	negative	3	0.12395833333333334	0.109375	0.11666666666666667	0.11666666666666667	6.715625	6.927083333333334	6.722916666666666	6.861458333333333	6.577083333333333	0.284375	0.5614583333333334	0.3208333333333333
1170.737	82.02699999999982	Gangs of New York	9	1170737	Sadness	negative	12	0.12395833333333334	0.11666666666666667	0.16041666666666665	0.24791666666666667	0.7218749999999999	0.6635416666666667	1.7864583333333333	6.8687499999999995	4.8999999999999995	0.9697916666666667	0.9187500000000001	1.2395833333333335
1326.296	90.55099999999993	Hellraiser	11	1326296	Disgust	negative	6	0.23333333333333334	0.20416666666666666	0.2625	0.21145833333333333	0.16041666666666665	6.861458333333333	2.8510416666666667	1.1375	6.030208333333333	1.2614583333333333	0.7145833333333333	0.23333333333333334
